千	B
枚	I
状	I
板	I
岩	E
为	B
主	E
，	S
次	S
为	S
花	B
岗	I
岩	E
及	S
脉	B
石	I
英	E
。	S


砾	B
石	E
多	S
呈	S
滚	B
圆	E
至	S
次	B
滚	I
圆	I
状	E
，	S
砾	B
径	E
一	B
般	E
为	S
1	B
～	I
2	I
c	I
m	E
，	S
少	B
数	E
为	S
4	B
～	I
5	I
c	I
m	E
，	S
属	S
基	B
底	I
式	E
和	S
孔	B
隙	I
式	I
胶	I
结	E
。	S


厚	B
度	E
一	B
般	E
为	S
5	B
～	I
1	I
5	I
m	E
，	S
部	B
分	E
地	B
段	E
大	B
于	E
7	B
0	I
m	E
并	S
有	S
由	S
西	S
向	S
东	S
，	S
厚	B
度	E
逐	B
渐	E
变	S
薄	S
的	S
趋	B
势	E
；	S
下	B
部	E
以	S
紫	B
红	I
色	I
粉	I
砂	I
岩	E
为	B
主	E
，	S
中	S
夹	S
灰	S
白	S
、	S
紫	B
红	I
色	I
巨	I
厚	I
层	I
状	I
中	I
一	I
细	I
粒	I
砂	I
岩	E
。	S


在	S
其	B
中	E
上	B
部	E
的	S
灰	B
绿	I
色	I
含	I
钙	I
泥	I
岩	E
中	S
，	S
前	B
人	E
已	S
获	B
得	E
下	B
列	E
孢	B
粉	E
，	S
其	B
中	E
麻	B
黄	I
花	I
粉	E
占	B
优	I
势	E
，	S
约	S
占	S
孢	B
粉	E
总	B
量	E
的	S
7	B
2	I
.	I
1	I
0	I
％	E
左	B
右	E
;	S
孢	B
子	E
仅	S
占	S
孢	B
粉	E
总	B
量	E
的	S
4	B
.	I
9	I
％	E
，	S
且	S
以	S
稀	B
指	I
蕨	I
孢	I
子	E
为	B
主	E
；	S
被	B
子	I
植	I
物	I
花	I
粉	E
约	S
占	S
孢	B
粉	E
总	B
量	E
的	S
2	B
2	I
％	E
，	S
品	B
种	E
单	B
调	E
，	S
中	S
以	S
榆	B
科	E
，	S
栎	B
科	E
和	S
大	B
孔	E
、	S
三	B
孔	I
花	I
粉	E
居	B
多	E
，	S
其	B
次	E
为	S
杜	B
仲	I
科	E
和	S
古	B
老	E
的	S
被	B
子	I
植	I
物	I
花	I
粉	E
。	B
根	I
据	E
上	B
述	E
孢	B
粉	E
资	B
料	E
，	S
暂	S
定	S
之	S
为	S
老	B
第	I
三	I
纪	E
。	S


据	S
水	B
文	I
工	I
程	I
地	I
质	I
大	I
队	E
的	S
有	B
关	E
资	B
料	E
，	S
在	S
P	B
K	I
0	I
0	I
9	E
孔	S
，	S
孔	B
深	E
2	B
0	I
6	I
.	I
6	I
6	I
～	I
2	I
0	I
7	I
.	I
0	I
6	I
m	E
处	S
的	S
灰	B
色	I
含	I
钙	I
泥	I
岩	E
中	S
，	S
C	B
u	E
的	S
含	B
量	E
高	S
达	S
0	B
.	I
4	I
6	I
％	E
，	S
值	B
得	E
今	B
后	E
工	B
作	E
中	S
注	B
意	E
。	S


另	S
据	S
环	B
境	I
地	I
质	I
大	I
队	E
资	B
料	E
，	S
在	S
南	B
昌	I
市	I
少	I
年	I
宫	E
之	S
"	S
红	S
层	S
"	S
钻	B
孔	E
中	S
有	S
卤	B
水	E
溢	B
出	E
，	S
且	S
矿	B
化	I
度	E
较	B
高	E
。	S


故	S
在	S
该	S
"	S
红	S
层	S
"	S
中	S
有	S
无	S
盐	B
类	I
矿	I
产	E
亦	S
值	B
得	E
今	B
后	E
进	B
一	I
步	E
工	B
作	E
中	S
注	B
意	E
研	B
究	E
。	S


区	B
内	E
侵	B
入	I
岩	E
分	B
布	E
较	B
少	E
，	S
主	B
要	E
分	B
布	E
在	S
规	B
划	I
区	E
北	B
西	I
角	E
。	S


岩	B
石	I
种	I
类	E
不	S
多	S
，	S
岩	B
浆	I
岩	I
类	I
型	E
以	S
中	B
酸	I
性	I
花	I
岗	I
岩	E
为	B
主	E
，	S
少	B
量	E
基	B
性	I
～	I
超	I
基	I
性	I
岩	E
，	S
主	B
体	E
岩	B
性	E
为	S
中	B
细	I
粒	I
似	I
斑	I
状	I
黑	I
云	I
母	I
花	I
岗	I
闪	I
长	I
岩	E
，	S
极	S
少	S
部	B
分	E
酸	B
性	I
脉	I
岩	E
。	S


一	S
、	S
青	B
白	I
口	I
早	I
世	I
九	I
岭	I
花	I
岗	I
岩	I
类	E
。	S


出	B
露	E
面	B
积	E
2	B
1	I
0	I
.	I
8	I
9	I
k	I
m	I
2	E
，	S
约	S
占	S
规	B
划	I
区	E
总	S
面	B
积	E
的	S
1	B
5	I
.	I
0	I
6	I
％	E
。	S


根	B
据	E
他	B
们	E
的	S
野	B
外	I
接	I
触	I
关	I
系	E
，	S
地	B
质	I
特	I
征	E
和	S
地	B
球	I
化	I
学	I
特	I
征	E
，	S
最	B
后	E
将	S
这	S
三	B
个	E
岩	B
性	E
归	B
并	E
为	S
九	B
岭	I
序	I
列	E
。	S


该	S
岩	B
体	E
侵	B
入	E
于	S
新	B
元	I
古	I
代	I
牛	I
头	I
岭	I
组	E
中	S
，	S
侵	B
入	I
接	I
触	I
界	I
面	E
倾	B
向	E
南	B
东	E
，	S
倾	B
角	E
6	B
0	I
～	I
6	I
5	I
°	E
，	S
接	B
触	I
面	E
呈	S
舒	B
缓	I
波	I
状	E
，	S
侵	B
入	I
体	E
边	B
部	E
出	B
现	E
2	B
厘	I
米	E
宽	S
的	S
细	B
粒	I
边	E
，	S
在	S
1	B
0	I
～	I
5	I
0	I
米	E
范	B
围	E
内	S
出	B
现	E
同	B
化	I
混	I
染	I
现	I
象	E
，	S
其	S
岩	B
石	E
中	S
见	S
有	S
捕	B
虏	I
体	E
，	S
呈	S
斑	B
杂	I
状	I
构	I
造	E
。	S


石	B
英	I
脉	I
矿	I
物	E
成	B
份	E
单	B
纯	E
，	S
可	S
作	S
玻	B
璃	E
原	B
料	E
。	S


观	B
山	I
侵	I
入	I
体	E
岩	B
性	E
为	S
中	B
细	I
粒	I
黑	I
云	I
花	I
岗	I
闪	I
长	I
岩	E
，	S
岩	B
石	E
呈	S
具	S
深	B
灰	I
—	I
灰	I
绿	I
色	E
，	S
中	B
细	I
粒	I
花	I
岗	I
结	I
构	E
，	S
高	S
色	B
率	E
，	S
普	B
遍	E
具	S
绢	B
云	I
母	I
化	E
和	S
黝	B
帘	I
石	I
化	E
。	S


由	B
于	E
受	S
后	B
期	I
韧	I
性	I
变	I
形	I
作	I
用	E
，	S
片	B
状	I
矿	I
物	E
聚	B
集	E
成	S
条	B
带	I
状	E
，	S
而	S
围	B
绕	E
长	B
英	I
质	I
矿	I
物	E
定	B
向	E
排	B
列	E
。	S


岩	B
石	E
中	S
的	S
暗	B
色	I
包	I
体	E
也	S
受	S
韧	B
性	I
变	I
形	I
作	I
用	E
而	S
呈	S
长	B
透	I
镜	I
状	E
或	S
线	B
脉	E
。	S


主	B
要	E
矿	B
物	I
成	I
分	E
有	S
斜	B
长	I
石	E
、	S
石	B
英	E
、	S
钾	B
长	I
石	E
及	S
云	B
母	E
等	S
。	S


斜	B
长	I
石	E
，	S
粒	B
径	E
1	B
～	I
3	I
.	I
2	I
m	I
m	E
，	S
A	B
n	I
=	I
±	E
属	S
更	B
长	I
石	E
，	S
半	B
自	I
形	I
板	I
状	E
；	S
石	B
英	E
：	S
粒	B
径	E
1	B
～	I
3	I
m	I
m	E
，	S
普	B
遍	E
波	B
状	I
消	I
光	E
，	S
裂	B
纹	I
发	I
育	E
；	S
钾	B
长	I
石	E
：	S
粒	B
径	E
1	B
.	I
3	I
～	I
2	I
.	I
6	I
m	I
m	E
，	S
它	B
形	I
粒	I
状	E
。	S


黑	B
云	I
母	E
：	S
片	B
状	I
挠	I
曲	E
，	S
具	S
定	B
向	E
分	B
布	E
。	S


在	S
本	S
规	B
划	I
区	E
内	S
出	B
露	E
面	B
积	E
1	B
2	I
3	I
.	I
9	I
k	I
m	I
2	E
，	S
约	S
占	S
规	B
划	I
区	E
总	S
面	B
积	E
的	S
8	B
.	I
8	I
5	I
％	E
。	S


其	S
岩	B
石	I
类	I
型	E
为	S
中	B
细	I
粒	I
含	I
斑	I
黑	I
云	I
花	I
岗	I
闪	I
长	I
岩	E
（	S
图	B
3	I
-	I
4	E
）	S
，	S
呈	S
岩	B
株	I
状	E
产	B
出	E
。	S


并	S
见	S
钛	B
铁	I
矿	E
、	S
磷	B
灰	I
石	E
、	S
榍	B
石	E
、	S
锆	B
石	I
包	I
体	E
。	S


3	S
、	S
二	B
长	I
花	I
岗	I
岩	E
(	S
γ	B
δ	I
P	I
t	I
3	I
1	I
b	I
-	I
3	E
)	S


出	B
露	E
于	S
南	B
昌	I
市	I
规	I
划	I
区	E
中	B
西	I
部	E
金	B
丘	I
观	I
规	I
划	I
区	E
边	S
与	S
西	B
北	I
角	E
瓦	B
窑	I
村	E
、	S
紫	B
阳	I
山	E
、	S
半	B
岭	I
村	E
一	B
带	E
。	S


在	S
本	S
规	B
划	I
区	E
内	S
出	B
露	E
面	B
积	E
5	B
9	I
.	I
7	I
1	I
k	I
m	I
2	E
，	S
约	S
占	S
规	B
划	I
区	E
总	S
面	B
积	E
的	S
4	B
.	I
2	I
7	I
％	E
。	S


该	S
侵	B
入	I
体	E
与	S
牛	B
岭	I
岩	I
体	E
(	S
γ	B
δ	I
P	I
t	I
3	I
b	I
～	I
2	E
)	S
呈	S
脉	B
动	I
侵	I
入	I
接	I
触	E
，	S
侵	B
入	I
体	E
边	B
缘	E
见	S
2	B
～	I
5	I
c	I
m	E
的	S
冷	B
凝	I
边	E
，	S
接	B
触	I
面	E
外	B
倾	E
，	S
倾	B
角	E
5	B
0	I
°	I
～	I
6	I
0	I
°	E
，	S
接	B
触	I
面	E
较	B
为	E
平	B
整	E
。	S


二	S
、	S
侏	B
罗	I
纪	I
中	I
世	I
古	I
阳	I
寨	I
花	I
岗	I
岩	I
类	E
。	S


三	B
、	I
岩	I
体	E
的	S
岩	B
性	E
均	S
为	S
二	B
长	I
花	I
岗	I
岩	E
，	S
属	S
一	S
期	B
结	I
构	E
。	S


雷	B
公	I
尖	I
岩	I
体	E
岩	B
性	E
为	S
中	B
细	I
粒	I
黑	I
云	I
母	I
二	I
长	I
花	I
岗	I
岩	E
，	S
岩	B
石	E
呈	S
灰	B
白	I
色	E
，	S
风	B
化	E
后	S
浅	B
红	I
色	E
，	S
中	B
细	I
粒	I
结	I
构	E
，	S
块	B
状	I
构	I
造	E
。	S


出	B
露	E
于	S
规	B
划	I
区	E
西	B
部	E
的	S
梅	B
岭	I
村	I
—	I
九	I
溪	E
一	B
带	E
。	S


该	S
岩	B
体	E
侵	B
入	E
九	B
岭	I
花	I
岗	I
岩	I
岩	I
类	I
—	I
牛	I
岭	I
岩	I
体	E
(	S
γ	S
δ	S
P	B
t	I
3	I
1	I
b	I
～	I
2	E
)	S
，	S
超	B
动	I
侵	I
入	I
接	I
触	I
关	I
系	E
十	B
分	E
清	B
楚	E
，	S
接	B
触	I
面	E
均	S
外	S
倾	S
，	S
倾	B
角	E
7	B
0	I
～	I
8	I
0	I
°	E
。	S


接	B
触	I
界	I
面	E
内	S
侧	S
普	B
遍	E
见	S
有	S
十	B
至	I
几	I
十	I
厘	I
米	E
宽	S
的	S
细	B
粒	I
边	E
，	S
接	B
触	I
带	E
内	S
长	S
见	S
九	B
岭	I
花	I
岗	I
岩	I
类	I
—	E
中	B
细	I
粒	I
含	I
斑	I
黑	I
云	I
母	I
花	I
岗	I
闪	I
长	I
岩	E
(	S
γ	B
δ	I
P	I
t	I
3	I
1	I
b	I
～	I
2	E
)	S
的	S
捕	B
虏	I
体	E
。	S


小	B
沙	I
田	I
岩	I
体	E
岩	B
性	E
为	S
中	B
细	I
粒	I
似	I
斑	I
状	I
黑	I
云	I
花	I
岗	I
闪	I
长	I
岩	E
，	S
岩	B
石	E
呈	S
浅	B
灰	I
色	E
，	S
风	B
化	E
后	S
呈	S
灰	B
褐	I
色	E
，	S
中	B
细	I
粒	I
似	I
斑	I
状	I
结	I
构	E
，	S
块	B
状	I
构	I
造	E
。	S


细	B
粒	I
白	I
云	I
母	I
二	I
长	I
花	I
岗	I
岩	E
主	B
要	E
大	B
沙	I
田	E
(	S
大	B
沙	I
田	E
地	B
名	E
，	S
位	B
于	E
向	B
坊	I
幅	E
内	S
)	S
岩	B
体	E
组	B
成	E
。	S


出	B
露	E
于	S
规	B
划	I
区	E
西	B
部	E
的	S
梅	B
岭	I
村	I
—	I
九	I
溪	E
一	B
带	E
。	S


在	S
本	S
规	B
划	I
区	E
内	S
出	B
露	E
面	B
积	E
1	B
0	I
.	I
0	I
2	I
k	I
m	I
2	E
，	S
约	S
占	S
规	B
划	I
区	E
总	S
面	B
积	E
的	S
0	B
.	I
7	I
2	I
％	E
。	S


矿	B
物	E
粒	B
径	E
1	B
～	I
2	I
m	I
m	E
，	S
其	B
中	E
的	S
斜	B
长	I
石	E
为	S
半	B
自	I
行	I
板	I
状	E
，	S
具	S
泥	B
化	E
和	S
绢	B
云	I
母	I
化	E
，	S
A	B
n	I
=	I
6	E
，	S
属	S
钠	B
长	I
石	E
。	S


三	S
、	S
白	B
垩	I
纪	I
早	I
世	I
团	I
山	I
花	I
岗	I
岩	I
类	E
。	S


在	S
本	S
规	B
划	I
区	E
内	S
出	B
露	E
面	B
积	E
0	B
.	I
2	I
2	I
k	I
m	I
2	E
，	S
约	S
占	S
规	B
划	I
区	E
总	S
面	B
积	E
的	S
0	B
.	I
0	I
5	I
％	E
。	S


团	B
山	I
岩	I
体	E
岩	B
性	E
为	S
中	B
细	I
粒	I
似	I
斑	I
状	I
钾	I
长	I
石	I
花	I
岗	I
岩	E
，	S
岩	B
石	E
为	S
浅	B
肉	I
红	I
色	E
，	S
似	B
斑	I
状	I
结	I
构	E
，	S
块	B
状	I
构	I
造	E
，	S
斑	B
晶	E
含	B
量	E
5	B
%	E
，	S
为	S
钾	B
长	I
石	E
，	S
大	B
小	E
6	B
.	I
5	I
×	I
3	I
m	I
m	E
。	S


基	B
质	E
中	S
石	B
英	E
3	S
0	B
%	E
±	S
，	S
钾	B
长	I
石	E
5	S
5	B
%	E
±	S
，	S
斜	B
长	I
石	E
1	B
5	I
%	E
±	S
，	S
白	B
云	I
母	E
微	B
量	E
，	S
粒	B
径	E
1	B
～	I
2	I
.	I
5	I
m	I
m	E
，	S
基	B
质	E
中	S
钾	B
长	I
石	E
为	S
条	B
纹	I
长	I
石	E
。	S


斜	B
长	I
石	I
具	I
绢	I
云	I
母	I
化	E
。	S


沿	S
区	B
域	I
性	E
北	B
东	I
向	E
断	B
裂	I
带	E
呈	S
岩	B
墙	I
状	E
侵	B
入	E
。	S


岩	B
石	E
呈	S
灰	B
绿	I
～	I
果	I
绿	I
色	E
，	S
具	S
辉	B
长	I
～	I
嵌	I
晶	I
含	I
长	I
结	I
构	E
或	S
残	B
余	I
辉	I
长	I
结	I
构	E
及	S
粒	B
柱	I
状	I
变	I
晶	I
结	I
构	E
，	S
块	B
状	I
构	I
造	E
。	S


该	S
辉	B
长	I
岩	I
体	E
节	B
理	E
较	B
少	E
，	S
块	B
度	E
较	B
大	E
，	S
成	B
荒	I
率	E
较	B
高	E
，	S
是	S
良	B
好	E
的	S
饰	B
面	I
石	I
料	E
。	S


位	B
于	E
新	B
建	I
县	E
北	B
北	I
东	E
1	B
6	I
k	I
m	E
之	S
乐	B
化	I
-	I
李	I
家	I
边	E
一	B
带	E
，	S
沿	S
北	B
东	I
向	E
断	B
裂	I
带	E
呈	S
岩	B
墙	I
状	E
断	B
续	E
出	B
露	E
，	S
长	S
约	S
7	B
k	I
m	E
，	S
宽	S
约	S
2	B
0	I
0	I
～	I
4	I
0	I
0	I
m	E
不	B
等	E
。	S


岩	B
体	E
边	B
缘	E
矿	B
物	E
颗	B
粒	E
相	B
对	E
较	S
细	S
、	S
颜	B
色	E
较	B
深	E
，	S
斜	B
长	I
石	I
斑	I
晶	E
含	B
量	E
较	B
少	E
(	S
一	B
般	E
约	S
5	B
～	I
1	I
0	I
％	E
)	S
，	S
出	B
露	E
宽	S
约	S
数	B
米	E
，	S
局	B
部	E
达	S
十	B
余	I
米	E
；	S
往	S
内	B
部	E
矿	B
物	E
颗	B
粒	E
相	B
对	E
变	S
粗	S
，	S
以	S
细	B
～	I
中	I
细	I
粒	I
结	I
构	E
为	B
主	E
，	S
斜	B
长	I
石	I
斑	I
晶	E
较	B
多	E
，	S
一	B
般	E
为	S
1	B
0	I
％	E
左	B
右	E
，	S
局	B
部	E
可	S
增	S
至	S
2	B
5	I
％	E
左	B
右	E
。	S


具	S
辉	B
长	I
辉	I
绿	I
结	I
构	E
和	S
块	B
状	I
构	I
造	E
。	S


长	B
石	E
多	S
已	S
蚀	S
变	S
为	S
绿	B
帘	I
石	E
、	S
黝	B
帘	I
石	E
、	S
葡	B
萄	I
石	E
，	S
辉	B
石	E
几	B
乎	E
全	B
部	E
已	S
纤	B
闪	I
石	I
化	E
。	S


工	B
作	I
区	E
脉	B
岩	E
较	B
为	E
发	B
育	E
，	S
多	S
以	S
酸	B
性	I
花	I
岗	I
岩	I
脉	E
为	B
主	E
，	S
出	B
露	E
面	B
积	E
约	S
3	B
.	I
5	I
2	I
k	I
m	I
2	E
，	S
占	S
工	B
作	I
区	E
总	S
面	B
积	E
的	S
0	B
.	I
2	I
9	I
%	E
，	S
占	S
全	S
区	S
岩	B
浆	I
岩	E
面	B
积	E
的	S
0	B
.	I
9	I
8	I
%	E
。	S


岩	B
性	E
多	S
以	S
中	B
基	I
性	E
的	S
辉	B
长	I
辉	I
绿	I
岩	E
、	S
闪	B
长	I
玢	I
岩	I
脉	E
和	S
石	B
英	I
脉	E
为	B
主	E
。	S


2	S
、	S
岩	B
浆	I
侵	I
位	E
有	B
关	E
的	S
岩	B
脉	E
工	B
作	I
区	E
脉	B
岩	E
多	S
与	S
岩	B
浆	I
侵	I
位	I
作	I
用	E
有	B
关	E
，	S
按	S
岩	B
脉	E
与	S
主	B
体	I
岩	I
性	E
侵	B
位	E
的	S
先	B
后	E
关	B
系	E
，	S
分	B
为	E
早	B
期	I
诱	I
导	I
性	I
岩	I
脉	E
和	S
后	B
期	I
继	I
承	I
性	I
岩	I
脉	E
。	S


诱	B
导	I
性	I
岩	I
脉	E
为	S
侵	B
入	I
体	E
就	B
位	E
的	S
先	B
导	E
，	S
主	B
要	E
产	S
于	S
侵	B
入	I
体	E
的	S
边	B
部	E
或	S
接	B
触	I
带	E
中	S
，	S
常	S
被	S
后	B
期	I
主	I
岩	I
体	E
侵	B
入	E
时	S
破	B
坏	E
，	S
使	S
其	S
呈	S
断	S
续	S
的	S
条	B
带	I
状	E
展	B
布	E
，	S
在	S
本	S
区	S
岩	B
性	E
为	S
（	S
石	B
英	E
）	S
闪	B
长	I
玢	I
岩	I
脉	E
；	S
继	B
承	I
性	I
脉	I
岩	E
多	S
发	B
育	E
在	S
侵	B
入	I
体	E
的	S
内	B
部	E
，	S
常	S
成	B
群	E
分	B
布	E
，	S
其	S
岩	B
性	E
与	S
各	S
岩	S
体	S
的	S
岩	B
性	E
相	B
近	E
，	S
主	B
要	E
是	S
一	B
些	E
酸	B
性	I
脉	I
岩	E
，	S
为	S
专	B
属	I
性	I
岩	I
脉	E
，	S
主	B
要	E


从	S
规	B
模	E
与	S
数	B
量	E
上	S
来	B
说	E
，	S
工	B
作	I
区	E
以	S
继	B
承	I
性	I
脉	I
岩	E
为	B
主	E
。	S


侵	B
入	E
于	S
变	B
质	I
地	I
层	E
和	S
早	B
期	I
岩	I
体	E
中	S
，	S
接	B
触	I
面	E
一	B
般	E
平	B
直	E
，	S
为	S
突	B
变	I
界	I
线	E
，	S
少	B
数	E
交	B
代	E
为	S
渐	B
变	I
界	I
线	E
，	S
可	B
见	E
锯	B
齿	I
状	E
、	S
舒	B
缓	I
波	I
状	E
。	S


工	B
作	I
区	E
脉	B
岩	E
岩	B
性	E
有	S
辉	B
长	I
石	I
英	I
脉	E
、	S
伟	B
晶	I
岩	I
脉	E
、	S
花	B
岗	I
斑	I
岩	E
、	S
细	B
粒	I
花	I
岗	I
岩	E
等	S
3	B
种	E
。	S


岩	B
石	E
中	S
的	S
矿	B
物	E
主	B
要	E
为	S
硅	B
化	I
石	I
英	E
组	B
成	E
，	S
且	S
为	S
多	B
期	I
硅	I
化	I
作	I
用	E
形	B
成	E
。	S


钾	B
长	I
石	E
5	B
0	I
%	E
；	S
斜	B
长	I
石	E
5	B
9	I
%	E
；	S
石	B
英	E
4	B
8	I
%	E
；	S
黑	B
云	I
母	E
1	B
%	E
；	S
磁	B
铁	I
矿	E
微	B
量	E
；	S
斜	B
长	I
石	E
2	B
%	E
；	S
石	B
